ID ANSSI;Titre ANSSI;Type;Date;CVE;CVSS;Base Severity;CWE;EPSS;Lien;Description;Éditeur;Produit;Version
;;;;;;;;;;;;CERTFR-2024-ALE-003;[MàJ] Incident affectant les solutions AnyDesk (05 février 2024);alerte;Mon, 05 Feb 2024 00:00:00 +0000;;;;;;https://www.cert.ssi.gouv.fr/alerte/CERTFR-2024-ALE-003/;\[Mise à jour du 27 février 2024\] Le 29 janvier 2024 l'ANSSI a été alertée par le BSI que l'éditeur AnyDesk Software GmbH a été victime d'une fuite de données. Le code source des applications développées par l'éditeur ainsi que des certificats et clés privées pourraient avoir été dérobés. De...
CERTFR-2025-ALE-004;Activités de post-exploitation dans Fortinet FortiGate (11 avril 2025);alerte;Fri, 11 Apr 2025 00:00:00 +0000;;;;;;https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-004/;Fortinet a publié le 10 avril 2025 un billet de blogue [1] indiquant l'utilisation d'une technique de post-exploitation qui permet une atteinte à la confidentialité des données de l'ensemble du système des équipements Fortigate affectés. Cette technique repose sur l'utilisation d'un lien...
CERTFR-2025-ALE-011;Incidents de sécurité dans les pare-feux SonicWall (05 août 2025);alerte;Tue, 05 Aug 2025 00:00:00 +0000;;;;;;https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-011/;[Mise à jour du 7 août 2025] Le 6 août 2025, SonicWall a remplacé une partie de son communiqué initial pour indiquer que les incidents de sécurité évoqués étaient vraisemblablement corrélés à la vulnérabilité CVE-2024-40766. Celle-ci a fait l'objet d'un bulletin de sécurité, SNWLID-2024-0015 (cf....
CERTFR-2022-ALE-014;Multiples vulnérabilités dans AMI MegaRAC (16 décembre 2022);alerte;Fri, 16 Dec 2022 00:00:00 +0000;CVE-2022-40242;7.5;High;CWE-798;0.001370000;https://www.cert.ssi.gouv.fr/alerte/CERTFR-2022-ALE-014/;MegaRAC Default Credentials Vulnerability;MegaRAC SPx12, MegaRAC SPx13;AMI;SPx12-update-6.00, SPx13-update-4.00
CERTFR-2022-ALE-014;Multiples vulnérabilités dans AMI MegaRAC (16 décembre 2022);alerte;Fri, 16 Dec 2022 00:00:00 +0000;CVE-2022-40259;8.3;High;CWE-798;0.003020000;https://www.cert.ssi.gouv.fr/alerte/CERTFR-2022-ALE-014/;MegaRAC Default Credentials Vulnerability;MegaRAC SPx12, MegaRAC SPx13;AMI;SPx12-update-6.00, SPx13-update-4.00
CERTFR-2022-ALE-014;Multiples vulnérabilités dans AMI MegaRAC (16 décembre 2022);alerte;Fri, 16 Dec 2022 00:00:00 +0000;CVE-2022-2827;7.5;High;CWE-200;0.161080000;https://www.cert.ssi.gouv.fr/alerte/CERTFR-2022-ALE-014/;AMI MegaRAC User Enumeration Vulnerability;MegaRAC SPx12, MegaRAC SPx13;AMI;SPx12-update-6.00, SPx13-update-4.00
CERTFR-2023-ALE-004;Vulnérabilité dans les produits Fortinet (13 juin 2023);alerte;Tue, 13 Jun 2023 00:00:00 +0000;CVE-2023-27997;9.2;Critical;CWE-122;0.899160000;https://www.cert.ssi.gouv.fr/alerte/CERTFR-2023-ALE-004/;A heap-based buffer overflow vulnerability [CWE-122] in FortiOS version 7.2.4 and below, version 7.0.11 and below, version 6.4.12 and below, version 6.0.16 and below and FortiProxy version 7.2.3 and below, version 7.0.9 and below, version 2.0.12 and below, version 1.2 all versions, version 1.1 all versions SSL-VPN may allow a remote attacker to execute arbitrary code or commands via specifically crafted requests.;FortiOS-6K7K, FortiProxy, FortiOS;Fortinet;7.0.10, 7.0.5, 6.4.12, 6.4.10, 6.4.8, 6.4.6, 6.4.2, 6.2.13, 6.2.7, 6.2.4, 6.0.16, 6.0.10, 7.2.3, 7.0.9, 2.0.12, 1.2.13, 1.1.6, 7.2.4, 7.0.11
CERTFR-2023-ALE-005;Synthèse sur l'exploitation d'une vulnérabilité dans MOVEit Transfer (05 juillet 2023);alerte;Wed, 05 Jul 2023 00:00:00 +0000;CVE-2023-34362;;Inconnu;Non disponible;0.942540000;https://www.cert.ssi.gouv.fr/alerte/CERTFR-2023-ALE-005/;"In Progress MOVEit Transfer before 2021.0.6 (13.0.6), 2021.1.4 (13.1.4), 2022.0.4 (14.0.4), 2022.1.5 (14.1.5), and 2023.0.1 (15.0.1), a SQL injection vulnerability has been found in the MOVEit Transfer web application that could allow an unauthenticated attacker to gain access to MOVEit Transfer's database. Depending on the database engine being used (MySQL, Microsoft SQL Server, or Azure SQL), an attacker may be able to infer information about the structure and contents of the database, and execute SQL statements that alter or delete database elements. NOTE: this is exploited in the wild in May and June 2023; exploitation of unpatched systems can occur via HTTP or HTTPS. All versions (e.g., 2020.0 and 2019x) before the five explicitly mentioned versions are affected, including older unsupported versions.";n/a;n/a;n/a
CERTFR-2023-ALE-005;Synthèse sur l'exploitation d'une vulnérabilité dans MOVEit Transfer (05 juillet 2023);alerte;Wed, 05 Jul 2023 00:00:00 +0000;CVE-2023-35036;;Inconnu;Non disponible;0.343310000;https://www.cert.ssi.gouv.fr/alerte/CERTFR-2023-ALE-005/;In Progress MOVEit Transfer before 2021.0.7 (13.0.7), 2021.1.5 (13.1.5), 2022.0.5 (14.0.5), 2022.1.6 (14.1.6), and 2023.0.2 (15.0.2), SQL injection vulnerabilities have been found in the MOVEit Transfer web application that could allow an unauthenticated attacker to gain unauthorized access to MOVEit Transfer's database. An attacker could submit a crafted payload to a MOVEit Transfer application endpoint that could result in modification and disclosure of MOVEit database content.;n/a;n/a;n/a
CERTFR-2023-ALE-005;Synthèse sur l'exploitation d'une vulnérabilité dans MOVEit Transfer (05 juillet 2023);alerte;Wed, 05 Jul 2023 00:00:00 +0000;CVE-2023-35708;;Inconnu;Non disponible;0.288410000;https://www.cert.ssi.gouv.fr/alerte/CERTFR-2023-ALE-005/;In Progress MOVEit Transfer before 2021.0.8 (13.0.8), 2021.1.6 (13.1.6), 2022.0.6 (14.0.6), 2022.1.7 (14.1.7), and 2023.0.3 (15.0.3), a SQL injection vulnerability has been identified in the MOVEit Transfer web application that could allow an unauthenticated attacker to gain unauthorized access to MOVEit Transfer's database. An attacker could submit a crafted payload to a MOVEit Transfer application endpoint that could result in modification and disclosure of MOVEit database content. These are fixed versions of the DLL drop-in: 2020.1.10 (12.1.10), 2021.0.8 (13.0.8), 2021.1.6 (13.1.6), 2022.0.6 (14.0.6), 2022.1.7 (14.1.7), and 2023.0.3 (15.0.3).;n/a;n/a;n/a
CERTFR-2023-ALE-006;Vulnérabilité dans les produits Microsoft (12 juillet 2023);alerte;Wed, 12 Jul 2023 00:00:00 +0000;CVE-2023-36884;7.5;High;CWE-362;0.932200000;https://www.cert.ssi.gouv.fr/alerte/CERTFR-2023-ALE-006/;Windows Search Remote Code Execution Vulnerability;Windows 10 Version 1809, Windows Server 2019, Windows Server 2019 (Server Core installation), Windows Server 2022, Windows 11 version 21H2, Windows 10 Version 21H2, Windows 11 version 22H2, Windows 10 Version 22H2, Windows 10 Version 1507, Windows 10 Version 1607, Windows Server 2016, Windows Server 2016 (Server Core installation), Windows Server 2008 Service Pack 2, Windows Server 2008 Service Pack 2 (Server Core installation), Windows Server 2008  Service Pack 2, Windows Server 2008 R2 Service Pack 1, Windows Server 2008 R2 Service Pack 1 (Server Core installation), Windows Server 2012, Windows Server 2012 (Server Core installation), Windows Server 2012 R2, Windows Server 2012 R2 (Server Core installation);Microsoft;10.0.17763.4737, 10.0.20348.1906, 10.0.22000.2295, 10.0.19044.3324, 10.0.22621.2134, 10.0.19045.3324, 10.0.10240.20107, 10.0.14393.6167, 6.0.6003.22216, 6.1.7601.26664, 6.2.9200.24414, 6.3.9600.21503
CERTFR-2023-ALE-007;[MàJ] Vulnérabilité dans Zimbra Collaboration Suite (17 juillet 2023);alerte;Mon, 17 Jul 2023 00:00:00 +0000;CVE-2023-37580;;Inconnu;Non disponible;0.939180000;https://www.cert.ssi.gouv.fr/alerte/CERTFR-2023-ALE-007/;Zimbra Collaboration (ZCS) 8 before 8.8.15 Patch 41 allows XSS in the Zimbra Classic Web Client.;n/a;n/a;n/a
CERTFR-2023-ALE-008;[MàJ] Vulnérabilité dans Citrix NetScaler ADC et NetScaler Gateway (19 juillet 2023);alerte;Wed, 19 Jul 2023 00:00:00 +0000;CVE-2023-3519;9.8;Critical;CWE-94;0.939930000;https://www.cert.ssi.gouv.fr/alerte/CERTFR-2023-ALE-008/;Unauthenticated remote code execution;NetScaler ADC, NetScaler Gateway;Citrix;49.13, 91.13, 37.159, 55.297
CERTFR-2023-ALE-009;[MàJ] Multiples vulnérabilités dans Ivanti Endpoint Manager Mobile (26 juillet 2023);alerte;Wed, 26 Jul 2023 00:00:00 +0000;CVE-2023-35081;7.2;High;Non disponible;0.927200000;https://www.cert.ssi.gouv.fr/alerte/CERTFR-2023-ALE-009/;A path traversal vulnerability in Ivanti EPMM versions (11.10.x < 11.10.0.3, 11.9.x < 11.9.1.2 and 11.8.x < 11.8.1.2) allows an authenticated administrator to write arbitrary files onto the appliance.;EPMM;Ivanti;11.10.0.3
CERTFR-2023-ALE-009;[MàJ] Multiples vulnérabilités dans Ivanti Endpoint Manager Mobile (26 juillet 2023);alerte;Wed, 26 Jul 2023 00:00:00 +0000;CVE-2023-35082;10;Critical;Non disponible;0.944230000;https://www.cert.ssi.gouv.fr/alerte/CERTFR-2023-ALE-009/;An authentication bypass vulnerability in Ivanti EPMM 11.10 and older, allows unauthorized users to access restricted functionality or resources of the application without proper authentication. This vulnerability is unique to CVE-2023-35078 announced earlier.;EPMM;Ivanti;11.10
CERTFR-2023-ALE-009;[MàJ] Multiples vulnérabilités dans Ivanti Endpoint Manager Mobile (26 juillet 2023);alerte;Wed, 26 Jul 2023 00:00:00 +0000;CVE-2023-35078;10;Critical;Non disponible;0.944820000;https://www.cert.ssi.gouv.fr/alerte/CERTFR-2023-ALE-009/;An authentication bypass vulnerability in Ivanti EPMM allows unauthorized users to access restricted functionality or resources of the application without proper authentication.;Endpoint Manager Mobile;Ivanti;11.10, 11.9, 11.8
CERTFR-2023-ALE-010;Multiples vulnérabilités dans Exim (02 octobre 2023);alerte;Mon, 02 Oct 2023 00:00:00 +0000;CVE-2023-42118;7.5;High;CWE-191;0.030140000;https://www.cert.ssi.gouv.fr/alerte/CERTFR-2023-ALE-010/;Exim libspf2 Integer Underflow Remote Code Execution Vulnerability. This vulnerability allows network-adjacent attackers to execute arbitrary code on affected installations of Exim libspf2. Authentication is not required to exploit this vulnerability. The specific flaw exists within the parsing of SPF macros. When parsing SPF macros, the process does not properly validate user-supplied data, which can result in an integer underflow before writing to memory. An attacker can leverage this vulnerability to execute code in the context of the service account. . Was ZDI-CAN-17578.;libspf2;Exim;exim 4.96-RC0-14-24b8ed847-XX
CERTFR-2023-ALE-010;Multiples vulnérabilités dans Exim (02 octobre 2023);alerte;Mon, 02 Oct 2023 00:00:00 +0000;CVE-2023-42116;8.1;High;CWE-121;0.067340000;https://www.cert.ssi.gouv.fr/alerte/CERTFR-2023-ALE-010/;Exim SMTP Challenge Stack-based Buffer Overflow Remote Code Execution Vulnerability. This vulnerability allows remote attackers to execute arbitrary code on affected installations of Exim. Authentication is not required to exploit this vulnerability. The specific flaw exists within the handling of NTLM challenge requests. The issue results from the lack of proper validation of the length of user-supplied data prior to copying it to a fixed-length stack-based buffer. An attacker can leverage this vulnerability to execute code in the context of the service account. . Was ZDI-CAN-17515.;Exim;Exim;exim 4.95
CERTFR-2023-ALE-010;Multiples vulnérabilités dans Exim (02 octobre 2023);alerte;Mon, 02 Oct 2023 00:00:00 +0000;CVE-2023-42115;9.8;Critical;CWE-787;0.729040000;https://www.cert.ssi.gouv.fr/alerte/CERTFR-2023-ALE-010/;Exim AUTH Out-Of-Bounds Write Remote Code Execution Vulnerability. This vulnerability allows remote attackers to execute arbitrary code on affected installations of Exim. Authentication is not required to exploit this vulnerability. The specific flaw exists within the smtp service, which listens on TCP port 25 by default. The issue results from the lack of proper validation of user-supplied data, which can result in a write past the end of a buffer. An attacker can leverage this vulnerability to execute code in the context of the service account. . Was ZDI-CAN-17434.;Exim;Exim;exim 4.95
CERTFR-2023-ALE-010;Multiples vulnérabilités dans Exim (02 octobre 2023);alerte;Mon, 02 Oct 2023 00:00:00 +0000;CVE-2023-42117;8.1;High;CWE-138;0.073500000;https://www.cert.ssi.gouv.fr/alerte/CERTFR-2023-ALE-010/;Exim Improper Neutralization of Special Elements Remote Code Execution Vulnerability. This vulnerability allows remote attackers to execute arbitrary code on affected installations of Exim. Authentication is not required to exploit this vulnerability. The specific flaw exists within the smtp service, which listens on TCP port 25 by default. The issue results from the lack of proper validation of user-supplied data, which can result in a memory corruption condition. An attacker can leverage this vulnerability to execute code in the context of the current process. Was ZDI-CAN-17554.;Exim;Exim;4.96-RC1-11-315206fbf
CERTFR-2023-ALE-010;Multiples vulnérabilités dans Exim (02 octobre 2023);alerte;Mon, 02 Oct 2023 00:00:00 +0000;CVE-2023-42119;3.1;Low;CWE-125;0.007310000;https://www.cert.ssi.gouv.fr/alerte/CERTFR-2023-ALE-010/;Exim dnsdb Out-Of-Bounds Read Information Disclosure Vulnerability. This vulnerability allows network-adjacent attackers to disclose sensitive information on affected installations of Exim. Authentication is not required to exploit this vulnerability. The specific flaw exists within the smtp service, which listens on TCP port 25 by default. The issue results from the lack of proper validation of user-supplied data, which can result in a read past the end of an allocated buffer. An attacker can leverage this in conjunction with other vulnerabilities to execute arbitrary code in the context of the service account. . Was ZDI-CAN-17643.;Exim;Exim;exim 4.96-RC0-14-24b8ed847-XX
CERTFR-2023-ALE-010;Multiples vulnérabilités dans Exim (02 octobre 2023);alerte;Mon, 02 Oct 2023 00:00:00 +0000;CVE-2023-42114;3.7;Low;CWE-125;0.138950000;https://www.cert.ssi.gouv.fr/alerte/CERTFR-2023-ALE-010/;Exim NTLM Challenge Out-Of-Bounds Read Information Disclosure Vulnerability. This vulnerability allows remote attackers to disclose sensitive information on affected installations of Exim. Authentication is not required to exploit this vulnerability. The specific flaw exists within the handling of NTLM challenge requests. The issue results from the lack of proper validation of user-supplied data, which can result in a read past the end of an allocated data structure. An attacker can leverage this vulnerability to disclose information in the context of the service account. . Was ZDI-CAN-17433.;Exim;Exim;exim 4.95
CERTFR-2023-ALE-011;[MàJ] Multiples vulnérabilités dans Cisco IOS XE (17 octobre 2023);alerte;Tue, 17 Oct 2023 00:00:00 +0000;CVE-2023-20198;10;Critical;CWE-420;0.940690000;https://www.cert.ssi.gouv.fr/alerte/CERTFR-2023-ALE-011/;Cisco is providing an update for the ongoing investigation into observed exploitation of the web UI feature in Cisco IOS XE Software. We are updating the list of fixed releases and adding the Software Checker. Our investigation has determined that the actors exploited two previously unknown issues. The attacker first exploited CVE-2023-20198 to gain initial access and issued a privilege 15 command to create a local user and password combination. This allowed the user to log in with normal user access. The attacker then exploited another component of the web UI feature, leveraging the new local user to elevate privilege to root and write the implant to the file system. Cisco has assigned CVE-2023-20273 to this issue. CVE-2023-20198 has been assigned a CVSS Score of 10.0. CVE-2023-20273 has been assigned a CVSS Score of 7.2. Both of these CVEs are being tracked by CSCwh87343.;Cisco IOS XE Software;Cisco;16.1.1, 16.1.2, 16.1.3, 16.2.1, 16.2.2, 16.3.1, 16.3.2, 16.3.3, 16.3.1a, 16.3.4, 16.3.5, 16.3.5b, 16.3.6, 16.3.7, 16.3.8, 16.3.9, 16.3.10, 16.3.11, 16.4.1, 16.4.2, 16.4.3, 16.5.1, 16.5.1a, 16.5.1b, 16.5.2, 16.5.3, 16.6.1, 16.6.2, 16.6.3, 16.6.4, 16.6.5, 16.6.4a, 16.6.5a, 16.6.6, 16.6.7, 16.6.8, 16.6.9, 16.6.10, 16.7.1, 16.7.1a, 16.7.1b, 16.7.2, 16.7.3, 16.7.4, 16.8.1, 16.8.1a, 16.8.1b, 16.8.1s, 16.8.1c, 16.8.1d, 16.8.2, 16.8.1e, 16.8.3, 16.9.1, 16.9.2, 16.9.1a, 16.9.1b, 16.9.1s, 16.9.3, 16.9.4, 16.9.3a, 16.9.5, 16.9.5f, 16.9.6, 16.9.7, 16.9.8, 16.10.1, 16.10.1a, 16.10.1b, 16.10.1s, 16.10.1c, 16.10.1e, 16.10.1d, 16.10.2, 16.10.1f, 16.10.1g, 16.10.3, 16.11.1, 16.11.1a, 16.11.1b, 16.11.2, 16.11.1s, 16.12.1, 16.12.1s, 16.12.1a, 16.12.1c, 16.12.1w, 16.12.2, 16.12.1y, 16.12.2a, 16.12.3, 16.12.8, 16.12.2s, 16.12.1x, 16.12.1t, 16.12.4, 16.12.3s, 16.12.3a, 16.12.4a, 16.12.5, 16.12.6, 16.12.1z1, 16.12.5a, 16.12.5b, 16.12.1z2, 16.12.6a, 16.12.7, 16.12.9, 16.12.10, 17.1.1, 17.1.1a, 17.1.1s, 17.1.1t, 17.1.3, 17.2.1, 17.2.1r, 17.2.1a, 17.2.1v, 17.2.2, 17.2.3, 17.3.1, 17.3.2, 17.3.3, 17.3.1a, 17.3.1w, 17.3.2a, 17.3.1x, 17.3.1z, 17.3.4, 17.3.5, 17.3.4a, 17.3.6, 17.3.4b, 17.3.4c, 17.3.5a, 17.3.5b, 17.3.7, 17.3.8, 17.4.1, 17.4.2, 17.4.1a, 17.4.1b, 17.4.2a, 17.5.1, 17.5.1a, 17.5.1b, 17.5.1c, 17.6.1, 17.6.2, 17.6.1w, 17.6.1a, 17.6.1x, 17.6.3, 17.6.1y, 17.6.1z, 17.6.3a, 17.6.4, 17.6.1z1, 17.6.5, 17.6.6, 17.7.1, 17.7.1a, 17.7.1b, 17.7.2, 17.10.1, 17.10.1a, 17.10.1b, 17.8.1, 17.8.1a, 17.9.1, 17.9.1w, 17.9.2, 17.9.1a, 17.9.1x, 17.9.1y, 17.9.3, 17.9.2a, 17.9.1x1, 17.9.3a, 17.9.4, 17.9.1y1, 17.11.1, 17.11.1a, 17.12.1, 17.12.1a, 17.11.99SW
CERTFR-2023-ALE-011;[MàJ] Multiples vulnérabilités dans Cisco IOS XE (17 octobre 2023);alerte;Tue, 17 Oct 2023 00:00:00 +0000;CVE-2023-20273;7.2;High;CWE-78;0.925020000;https://www.cert.ssi.gouv.fr/alerte/CERTFR-2023-ALE-011/;A vulnerability in the web UI feature of Cisco IOS XE Software could allow an authenticated, remote attacker to inject commands with the privileges of root. This vulnerability is due to insufficient input validation. An attacker could exploit this vulnerability by sending crafted input to the web UI. A successful exploit could allow the attacker to inject commands to the underlying operating system with root privileges.;Cisco IOS XE Software;Cisco;16.1.1, 16.1.2, 16.1.3, 16.2.1, 16.2.2, 16.3.1, 16.3.2, 16.3.3, 16.3.1a, 16.3.4, 16.3.5, 16.3.5b, 16.3.6, 16.3.7, 16.3.8, 16.3.9, 16.3.10, 16.3.11, 16.4.1, 16.4.2, 16.4.3, 16.5.1, 16.5.1a, 16.5.1b, 16.5.2, 16.5.3, 16.6.1, 16.6.2, 16.6.3, 16.6.4, 16.6.5, 16.6.4a, 16.6.5a, 16.6.6, 16.6.7, 16.6.8, 16.6.9, 16.6.10, 16.7.1, 16.7.1a, 16.7.1b, 16.7.2, 16.7.3, 16.7.4, 16.8.1, 16.8.1a, 16.8.1b, 16.8.1s, 16.8.1c, 16.8.1d, 16.8.2, 16.8.1e, 16.8.3, 16.9.1, 16.9.2, 16.9.1a, 16.9.1b, 16.9.1s, 16.9.3, 16.9.4, 16.9.3a, 16.9.5, 16.9.5f, 16.9.6, 16.9.7, 16.9.8, 16.10.1, 16.10.1a, 16.10.1b, 16.10.1s, 16.10.1c, 16.10.1e, 16.10.1d, 16.10.2, 16.10.1f, 16.10.1g, 16.10.3, 16.11.1, 16.11.1a, 16.11.1b, 16.11.2, 16.11.1s, 16.12.1, 16.12.1s, 16.12.1a, 16.12.1c, 16.12.1w, 16.12.2, 16.12.1y, 16.12.2a, 16.12.3, 16.12.8, 16.12.2s, 16.12.1x, 16.12.1t, 16.12.4, 16.12.3s, 16.12.3a, 16.12.4a, 16.12.5, 16.12.6, 16.12.1z1, 16.12.5a, 16.12.5b, 16.12.1z2, 16.12.6a, 16.12.7, 16.12.9, 16.12.10, 17.1.1, 17.1.1a, 17.1.1s, 17.1.1t, 17.1.3, 17.2.1, 17.2.1r, 17.2.1a, 17.2.1v, 17.2.2, 17.2.3, 17.3.1, 17.3.2, 17.3.3, 17.3.1a, 17.3.1w, 17.3.2a, 17.3.1x, 17.3.1z, 17.3.4, 17.3.5, 17.3.4a, 17.3.6, 17.3.4b, 17.3.4c, 17.3.5a, 17.3.5b, 17.3.7, 17.3.8, 17.4.1, 17.4.2, 17.4.1a, 17.4.1b, 17.4.2a, 17.5.1, 17.5.1a, 17.5.1b, 17.5.1c, 17.6.1, 17.6.2, 17.6.1w, 17.6.1a, 17.6.1x, 17.6.3, 17.6.1y, 17.6.1z, 17.6.3a, 17.6.4, 17.6.1z1, 17.6.5, 17.6.6, 17.7.1, 17.7.1a, 17.7.1b, 17.7.2, 17.10.1, 17.10.1a, 17.10.1b, 17.8.1, 17.8.1a, 17.9.1, 17.9.1w, 17.9.2, 17.9.1a, 17.9.1x, 17.9.1y, 17.9.3, 17.9.2a, 17.9.1x1, 17.9.3a, 17.9.4, 17.9.1y1, 17.11.1, 17.11.1a, 17.12.1, 17.12.1a, 17.11.99SW
CERTFR-2023-ALE-012;[MàJ] Vulnérabilité dans Citrix NetScaler ADC et NetScaler Gateway (23 octobre 2023);alerte;Mon, 23 Oct 2023 00:00:00 +0000;CVE-2023-4966;9.4;Critical;CWE-119;0.943480000;https://www.cert.ssi.gouv.fr/alerte/CERTFR-2023-ALE-012/;Sensitive information disclosure in NetScaler ADC and NetScaler Gateway when configured as a Gateway (VPN virtual server, ICA Proxy, CVPN, RDP Proxy) or AAA virtual server.;NetScaler ADC, NetScaler Gateway;Citrix;8.50, 49.15, 92.19, 37.164, 55.300
CERTFR-2023-ALE-013;Vulnérabilité dans Apache Struts 2 (13 décembre 2023);alerte;Wed, 13 Dec 2023 00:00:00 +0000;CVE-2023-50164;;Inconnu;CWE-552;0.936470000;https://www.cert.ssi.gouv.fr/alerte/CERTFR-2023-ALE-013/;An attacker can manipulate file upload params to enable paths traversal and under some circumstances this can lead to uploading a malicious file which can be used to perform Remote Code Execution. Users are recommended to upgrade to versions Struts 2.5.33 or Struts 6.3.0.2 or greater to fix this issue.;Apache Struts;Apache Software Foundation;2.5.32, 6.3.0.1
CERTFR-2024-ALE-001;[MàJ] Multiples vulnérabilités dans Ivanti Connect Secure et Policy Secure Gateways (11 janvier 2024);alerte;Thu, 11 Jan 2024 00:00:00 +0000;CVE-2023-46805;8.2;High;Non disponible;0.943670000;https://www.cert.ssi.gouv.fr/alerte/CERTFR-2024-ALE-001/;An authentication bypass vulnerability in the web component of Ivanti ICS 9.x, 22.x and Ivanti Policy Secure allows a remote attacker to access restricted resources by bypassing control checks.;ICS, IPS;Ivanti;9.1R18, 22.6R2, 22.6R1
CERTFR-2024-ALE-001;[MàJ] Multiples vulnérabilités dans Ivanti Connect Secure et Policy Secure Gateways (11 janvier 2024);alerte;Thu, 11 Jan 2024 00:00:00 +0000;CVE-2024-21887;9.1;Critical;Non disponible;0.944120000;https://www.cert.ssi.gouv.fr/alerte/CERTFR-2024-ALE-001/;A command injection vulnerability in web components of Ivanti Connect Secure (9.x, 22.x) and Ivanti Policy Secure (9.x, 22.x) allows an authenticated administrator to send specially crafted requests and execute arbitrary commands on the appliance.;ICS, IPS;Ivanti;9.1R18, 22.6R2, 22.6R1
CERTFR-2024-ALE-001;[MàJ] Multiples vulnérabilités dans Ivanti Connect Secure et Policy Secure Gateways (11 janvier 2024);alerte;Thu, 11 Jan 2024 00:00:00 +0000;CVE-2024-21893;8.2;High;Non disponible;0.943190000;https://www.cert.ssi.gouv.fr/alerte/CERTFR-2024-ALE-001/;A server-side request forgery vulnerability in the SAML component of Ivanti Connect Secure (9.x, 22.x) and Ivanti Policy Secure (9.x, 22.x) and Ivanti Neurons for ZTA allows an attacker to access certain restricted resources without authentication.;ICS, IPS;Ivanti;9.1R18, 22.6R2, 22.6R1
CERTFR-2024-ALE-001;[MàJ] Multiples vulnérabilités dans Ivanti Connect Secure et Policy Secure Gateways (11 janvier 2024);alerte;Thu, 11 Jan 2024 00:00:00 +0000;CVE-2024-21888;8.8;High;Non disponible;0.640040000;https://www.cert.ssi.gouv.fr/alerte/CERTFR-2024-ALE-001/;A privilege escalation vulnerability in web component of Ivanti Connect Secure (9.x, 22.x) and Ivanti Policy Secure (9.x, 22.x) allows a user to elevate privileges to that of an administrator.;ICS, IPS;Ivanti;9.1R18, 22.6R2, 22.6R1
CERTFR-2024-ALE-001;[MàJ] Multiples vulnérabilités dans Ivanti Connect Secure et Policy Secure Gateways (11 janvier 2024);alerte;Thu, 11 Jan 2024 00:00:00 +0000;CVE-2024-22024;8.3;High;Non disponible;0.942490000;https://www.cert.ssi.gouv.fr/alerte/CERTFR-2024-ALE-001/;An XML external entity or XXE vulnerability in the SAML component of Ivanti Connect Secure (9.x, 22.x), Ivanti Policy Secure (9.x, 22.x) and ZTA gateways which allows an attacker to access certain restricted resources without authentication.;ICS, IPS;Ivanti, Ivant ;9.1R14.5, 9.1R17.3, 9.1R18.4, 22.1R6.1, 9.1R14.4, 9.1R15.2, 9.1R16.2, 9.1R17.2, 9.1R18.3, 22.2R4.1, 22.3R1.1, 22.4R1.1, 22.5R1.2, 22.6R1.1, 22.4R2.3, 22.5R2.3, 22.6R2.2, 22.3R1, 22.5R1.1, 22.4R2.2, 22.5R2.2, 9.1R15.3, 9.1R18.2
CERTFR-2024-ALE-002;[MàJ] Multiples Vulnérabilités dans GitLab (12 janvier 2024);alerte;Fri, 12 Jan 2024 00:00:00 +0000;CVE-2024-0402;9.9;Critical;CWE-22;0.393120000;https://www.cert.ssi.gouv.fr/alerte/CERTFR-2024-ALE-002/;An issue has been discovered in GitLab CE/EE affecting all versions from 16.0 prior to 16.6.6, 16.7 prior to 16.7.4, and 16.8 prior to 16.8.1 which allows an authenticated user to write files to arbitrary locations on the GitLab server while creating a workspace.;GitLab;GitLab;16.5.8, 16.6.6, 16.7.4, 16.8.1
CERTFR-2024-ALE-002;[MàJ] Multiples Vulnérabilités dans GitLab (12 janvier 2024);alerte;Fri, 12 Jan 2024 00:00:00 +0000;CVE-2023-7028;10;Critical;CWE-640;0.936040000;https://www.cert.ssi.gouv.fr/alerte/CERTFR-2024-ALE-002/;An issue has been discovered in GitLab CE/EE affecting all versions from 16.1 prior to 16.1.6, 16.2 prior to 16.2.9, 16.3 prior to 16.3.7, 16.4 prior to 16.4.5, 16.5 prior to 16.5.6, 16.6 prior to 16.6.4, and 16.7 prior to 16.7.2 in which user account password reset emails could be delivered to an unverified email address.;GitLab;GitLab;16.1.6, 16.2.9, 16.3.7, 16.4.5, 16.5.6, 16.6.4, 16.7.2
CERTFR-2024-ALE-003;[MàJ] Incident affectant les solutions AnyDesk (05 février 2024);alerte;Mon, 05 Feb 2024 00:00:00 +0000;;;;;;https://www.cert.ssi.gouv.fr/alerte/CERTFR-2024-ALE-003/;\[Mise à jour du 27 février 2024\] Le 29 janvier 2024 l'ANSSI a été alertée par le BSI que l'éditeur AnyDesk Software GmbH a été victime d'une fuite de données. Le code source des applications développées par l'éditeur ainsi que des certificats et clés privées pourraient avoir été dérobés. De...;;;
